"IdComunao","IdMunicipioo","IdSito","IdMunicipiod","IdSitd","Horao","Horad","MedioTTE2","Medios3","Medio_reg","dpie","dpub","dpri","Multimode","Number_modes","minutos","IdComunad","PrimeroDeFactorExpansion"
"03","10","219","10","145",1899-12-31 18:30:00,1899-12-31 19:00:00,"9","Privado + NA + NA","Privado",0,0,1,0,0,30,"12",41.3085106382979
"03","10","219","10","77",1899-12-31 09:15:00,1899-12-31 10:45:00,"7","Privado + NA + NA","Privado",0,0,1,0,0,90,"14",41.3085106382979
"03","10","223","26","271",1899-12-31 04:00:00,1899-12-31 05:00:00,"3","A pie + Publico + Publico","Publico",1,1,0,1,2,60,NA,41.3085106382979
"03","10","219","10","16",1899-12-31 06:15:00,1899-12-31 06:40:00,"50","A pie + Publico + A pie","Publico",1,1,0,0,1,25,"10",41.3085106382979
"03","10","219","10","12",1899-12-31 05:20:00,1899-12-31 05:30:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,10,"10",41.3085106382979
"03","10","219","10","77",1899-12-31 07:15:00,1899-12-31 08:00:00,"1","A pie + Publico + Publico","Publico",1,1,0,0,1,45,"14",41.3085106382979
"03","10","219","10","80",1899-12-31 06:30:00,1899-12-31 07:00:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,30,"15",41.3085106382979
"03","10","219","10","106",1899-12-31 05:30:00,1899-12-31 06:30:00,"1","A pie + Publico + Publico","Publico",1,1,0,0,1,60,"11",41.3085106382979
"03","10","237","10","237",1899-12-31 06:00:00,1899-12-31 06:05:00,"0","A pie + NA + NA","A pie",1,0,0,0,0,5,"03",41.3085106382979
"03","10","213","10","189",1899-12-31 05:10:00,1899-12-31 06:00:00,"6","A pie + Publico + NA","Publico",1,1,0,0,1,50,"05",41.3085106382979
"03","10","213","10","4",1899-12-31 07:00:00,1899-12-31 07:30:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,30,"10",41.3085106382979
"03","10","213","10","8",1899-12-31 13:00:00,1899-12-31 14:00:00,"0","A pie + NA + NA","A pie",1,0,0,0,0,60,"10",41.3085106382979
"03","10","213","28","309",1899-12-31 04:40:00,1899-12-31 05:30:00,"1","A pie + Publico + Publico","Publico",1,1,0,1,2,50,NA,41.3085106382979
"03","10","213","10","132",1899-12-31 07:30:00,1899-12-31 08:00:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,30,"12",41.3085106382979
"03","10","213","10","181",1899-12-31 06:40:00,1899-12-31 07:00:00,"7","Privado + NA + NA","Privado",0,0,1,0,0,20,"05",41.3085106382979
"03","10","213","10","178",1899-12-31 07:30:00,1899-12-31 08:00:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,30,"07",41.3085106382979
"03","10","213","10","52",1899-12-31 06:00:00,1899-12-31 07:00:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,60,"10",41.3085106382979
"03","10","223","10","1",1899-12-31 05:14:00,1899-12-31 05:45:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,31,"10",41.3085106382979
"03","10","223","10","224",1899-12-31 13:00:00,1899-12-31 13:15:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,15,"03",41.3085106382979
"03","10","223","10","23",1899-12-31 07:20:00,1899-12-31 08:05:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,45,"10",41.3085106382979
"03","10","223","27","293",1899-12-31 07:30:00,1899-12-31 08:00:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,30,NA,41.3085106382979
"03","10","219","10","52",1899-12-31 11:00:00,1899-12-31 12:00:00,"1","A pie + Publico + Publico","Publico",1,1,0,0,1,60,"10",41.3085106382979
"03","10","219","32","5502",1899-12-31 07:00:00,1899-12-31 08:30:00,"3","Publico + Publico + Publico","Publico",0,1,0,1,3,90,"47",41.3085106382979
"03","10","219","10","13",1899-12-31 07:30:00,1899-12-31 08:00:00,"50","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"10",41.3085106382979
"03","10","219","26","271",1899-12-31 07:00:00,1899-12-31 07:40:00,"1","A pie + Publico + Publico","Publico",1,1,0,1,2,40,NA,41.3085106382979
"03","10","219","10","79",1899-12-31 04:50:00,1899-12-31 05:40:00,"5","A pie + Publico + Publico","Publico",1,1,0,0,1,50,"15",41.3085106382979
"03","10","219","10","230",1899-12-31 06:00:00,1899-12-31 06:30:00,"2","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"01",41.3085106382979
"03","10","219","10","220",1899-12-31 06:00:00,1899-12-31 06:05:00,"0","A pie + NA + NA","A pie",1,0,0,0,0,5,"04",41.3085106382979
"03","10","219","28","309",1899-12-31 03:30:00,1899-12-31 05:30:00,"3","A pie + Publico + Publico","Publico",1,1,0,1,3,120,NA,41.3085106382979
"03","10","213","26","277",1899-12-31 05:45:00,1899-12-31 06:00:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,15,NA,41.3085106382979
"03","10","219","21","252",1899-12-31 06:00:00,1899-12-31 06:30:00,"50","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"23",41.3085106382979
"03","10","213","10","27",1899-12-31 08:00:00,1899-12-31 08:30:00,"0","A pie + NA + NA","A pie",1,0,0,0,0,30,"08",41.3085106382979
"03","10","223","10","53",1899-12-31 12:15:00,1899-12-31 12:40:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,25,"14",41.3085106382979
"03","10","223","10","7",1899-12-31 03:30:00,1899-12-31 04:00:00,"8","A pie + Privado + NA","Privado",1,0,1,0,0,30,"10",41.3085106382979
"03","10","218","25","301",1899-12-31 02:00:00,1899-12-31 02:30:00,"7","A pie + Privado + A pie","Privado",1,0,1,0,0,30,"04",41.3085106382979
"03","10","215","10","243",1899-12-31 07:00:00,1899-12-31 07:13:00,"0","A pie + NA + NA","A pie",1,0,0,0,0,13,"91",41.3085106382979
"03","10","218","10","1",1899-12-31 08:30:00,1899-12-31 09:00:00,"2","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"10",41.3085106382979
"03","10","218","10","7",1899-12-31 07:00:00,1899-12-31 07:30:00,"1","A pie + Publico + NA","Publico",1,1,0,0,1,30,"10",41.3085106382979
"03","10","214","10","65",1899-12-31 11:15:00,1899-12-31 12:00:00,"3","A pie + Publico + Publico","Publico",1,1,0,1,2,45,"14",41.3085106382979
"03","10","213","10","51",1899-12-31 04:30:00,1899-12-31 06:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,90,"10",41.3085106382979
"03","10","214","27","288",1899-12-31 06:00:00,1899-12-31 07:30:00,"3","A pie + Publico + Publico","Publico",1,1,0,1,2,90,NA,41.3085106382979
"03","10","214","10","69",1899-12-31 05:30:00,1899-12-31 06:20:00,"8","A pie + Privado + A pie","Privado",1,0,1,0,0,50,"14",41.3085106382979
"03","10","214","10","111",1899-12-31 07:00:00,1899-12-31 08:10:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,70,"11",41.3085106382979
"03","10","214","10","83",1899-12-31 04:30:00,1899-12-31 05:00:00,"6","Publico + NA + NA","Publico",0,1,0,0,1,30,"15",41.3085106382979
"03","10","214","10","110",1899-12-31 08:00:00,1899-12-31 08:20:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,20,"11",41.3085106382979
"03","10","214","10","79",1899-12-31 09:00:00,1899-12-31 09:30:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"15",41.3085106382979
"03","10","219","10","7",1899-12-31 05:30:00,1899-12-31 05:40:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,10,"10",41.3085106382979
"03","10","225","10","26",1899-12-31 06:45:00,1899-12-31 07:15:00,"9","A pie + Privado + A pie","Privado",1,0,1,0,0,30,"08",41.3085106382979
"03","10","225","28","309",1899-12-31 05:00:00,1899-12-31 07:00:00,"3","A pie + Publico + A pie","Publico",1,1,0,0,1,120,NA,41.3085106382979
"03","10","219","10","1",1899-12-31 07:20:00,1899-12-31 08:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,40,"10",41.3085106382979
"03","10","219","10","68",1899-12-31 12:00:00,1899-12-31 12:40:00,"7","Privado + NA + NA","Privado",0,0,1,0,0,40,"14",41.3085106382979
