"","SIT_O","SIT_D","IdSito","IdSitd","IdComunao","IdMunicipioo.x","IdMunicipiod.x","Horao","Horad","MedioTTE2","Medios3","Medio_reg","dpie","dpub","dpri","Multimode","Number_modes","minutos","IdComunad","PrimeroDeFactorExpansion","IdMunicipiod.y","IdMunicipioo.y","dist","distance_bin"
"907",126,274,"30",78,8,10,10,"1899-12-31 06:30:00","1899-12-31 08:00:00",3,"Publico + A pie + Publico","Publico",1,1,0,1,2,90,15,25.2631578947368,10,10,13.035,"(12,15]"
"908",126,305,"30",96,8,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"Publico + A pie + Publico","Publico",1,1,0,0,1,30,16,25.2631578947368,10,10,12.365,"(12,15]"
"909",126,305,"30",96,8,10,10,"1899-12-31 05:40:00","1899-12-31 07:00:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,80,16,25.2631578947368,10,10,12.365,"(12,15]"
"910",126,314,"30",101,8,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,60,16,25.2631578947368,10,10,10.42,"(9,12]"
"912",126,47,"30",220,8,10,10,"1899-12-31 17:00:00","1899-12-31 18:00:00",2,"Publico + Publico + NA","Publico",0,1,0,1,2,60,4,25.2631578947368,10,10,5.379,"(3,6]"
"913",126,57,"30",334,8,10,10,"1899-12-31 05:30:00","1899-12-31 06:30:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,60,2,25.2631578947368,10,10,9.807,"(9,12]"
"914",126,57,"30",334,8,10,10,"1899-12-31 05:00:00","1899-12-31 06:30:00",3,"A pie + Publico + NA","Publico",1,1,0,0,1,90,2,25.2631578947368,10,10,9.807,"(9,12]"
"915",126,637,"30",157,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:55:00",2,"A pie + Publico + A pie","Publico",1,1,0,1,2,55,7,25.2631578947368,10,10,7.613,"(6,9]"
"916",126,78,"30",159,8,10,10,"1899-12-31 07:00:00","1899-12-31 07:50:00",2,"A pie + Publico + A pie","Publico",1,1,0,1,2,50,7,25.2631578947368,10,10,4.873,"(3,6]"
"918",126,78,"30",159,8,10,10,"1899-12-31 05:00:00","1899-12-31 05:50:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,50,7,25.2631578947368,10,10,4.873,"(3,6]"
"919",126,78,"30",159,8,10,10,"1899-12-31 05:40:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,50,7,25.2631578947368,10,10,4.873,"(3,6]"
"921",126,99,"30",157,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:55:00",2,"A pie + Publico + A pie","Publico",1,1,0,1,2,55,7,25.2631578947368,10,10,6.783,"(6,9]"
"923",127,129,"32",36,8,10,10,"1899-12-31 07:00:00","1899-12-31 07:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,9,25.2631578947368,10,10,2.361,"[0,3]"
"930",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:35:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,35,10,25.2631578947368,10,10,3.216,"(3,6]"
"931",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"932",127,155,"32",6,8,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"934",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"935",127,155,"32",6,8,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"936",127,155,"32",6,8,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"937",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"938",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"939",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"940",127,155,"32",6,8,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"941",127,155,"32",6,8,10,10,"1899-12-31 05:00:00","1899-12-31 05:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"942",127,155,"32",6,8,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"943",127,155,"32",6,8,10,10,"1899-12-31 05:00:00","1899-12-31 05:40:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,40,10,25.2631578947368,10,10,3.216,"(3,6]"
"944",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"945",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"946",127,155,"32",6,8,10,10,"1899-12-31 05:40:00","1899-12-31 06:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,10,25.2631578947368,10,10,3.216,"(3,6]"
"947",127,155,"32",6,8,10,10,"1899-12-31 05:00:00","1899-12-31 05:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"948",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"949",127,155,"32",6,8,10,10,"1899-12-31 05:00:00","1899-12-31 05:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"950",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"951",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"952",127,155,"32",6,8,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"953",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"954",127,155,"32",6,8,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"955",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"956",127,155,"32",6,8,10,10,"1899-12-31 05:00:00","1899-12-31 05:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"957",127,155,"32",6,8,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"959",127,155,"32",6,8,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"960",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"961",127,155,"32",6,8,10,10,"1899-12-31 05:30:00","1899-12-31 06:10:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,25.2631578947368,10,10,3.216,"(3,6]"
"962",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"963",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"964",127,155,"32",6,8,10,10,"1899-12-31 05:00:00","1899-12-31 05:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"965",127,155,"32",6,8,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"966",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"967",127,155,"32",6,8,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"968",127,155,"32",6,8,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"969",127,155,"32",6,8,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"970",127,155,"32",6,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,3.216,"(3,6]"
"971",127,164,"32",5,8,10,10,"1899-12-31 05:30:00","1899-12-31 06:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,4.845,"(3,6]"
"972",127,164,"32",5,8,10,10,"1899-12-31 06:30:00","1899-12-31 07:10:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,25.2631578947368,10,10,4.845,"(3,6]"
"973",127,164,"32",5,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,4.845,"(3,6]"
"974",127,164,"32",5,8,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,25.2631578947368,10,10,4.845,"(3,6]"
"975",127,168,"32",13,8,10,10,"1899-12-31 04:30:00","1899-12-31 05:15:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,10,25.2631578947368,10,10,5.203,"(3,6]"
"976",127,170,"32",4,8,10,10,"1899-12-31 13:00:00","1899-12-31 13:40:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,25.2631578947368,10,10,4.487,"(3,6]"
"979",127,193,"32",143,8,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,11,25.2631578947368,10,10,7.748,"(6,9]"
"980",127,206,"32",145,8,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,12,25.2631578947368,10,10,8.002,"(6,9]"
"981",127,207,"32",145,8,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,12,25.2631578947368,10,10,8.283,"(6,9]"
"987",128,157,"38",51,9,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,30,10,32.6842105263158,10,10,4.57,"(3,6]"
"988",128,158,"38",11,9,10,10,"1899-12-31 16:00:00","1899-12-31 16:40:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,40,10,32.6842105263158,10,10,4.77,"(3,6]"
"989",128,164,"38",5,9,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,10,32.6842105263158,10,10,4.797,"(3,6]"
"990",128,168,"38",13,9,10,10,"1899-12-31 07:15:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,10,32.6842105263158,10,10,5.155,"(3,6]"
"991",128,169,"38",3,9,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,10,32.6842105263158,10,10,4.301,"(3,6]"
"992",128,170,"38",4,9,10,10,"1899-12-31 08:00:00","1899-12-31 08:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,10,32.6842105263158,10,10,4.439,"(3,6]"
"994",128,180,"38",140,9,10,10,"1899-12-31 05:00:00","1899-12-31 05:30:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,30,11,32.6842105263158,10,10,5.424,"(3,6]"
"995",128,181,"38",138,9,10,10,"1899-12-31 04:30:00","1899-12-31 05:50:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,80,11,32.6842105263158,10,10,6.071,"(6,9]"
"997",128,193,"38",143,9,10,10,"1899-12-31 07:30:00","1899-12-31 08:15:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,45,11,32.6842105263158,10,10,7.7,"(6,9]"
"998",128,194,"38",134,9,10,10,"1899-12-31 08:00:00","1899-12-31 08:55:00",2,"A pie + Publico + A pie","Publico",1,1,0,1,2,55,12,32.6842105263158,10,10,7.554,"(6,9]"
"999",128,252,"38",53,9,10,10,"1899-12-31 05:00:00","1899-12-31 05:20:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,20,14,32.6842105263158,10,10,5.664,"(3,6]"
"1000",128,254,"38",66,9,10,10,"1899-12-31 06:30:00","1899-12-31 07:15:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,45,14,32.6842105263158,10,10,7.264,"(6,9]"
"1001",128,270,"38",83,9,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,15,32.6842105263158,10,10,8.827,"(6,9]"
"1002",128,274,"38",78,9,10,10,"1899-12-31 13:30:00","1899-12-31 14:00:00",6,"Publico + NA + NA","Publico",0,1,0,0,1,30,15,32.6842105263158,10,10,12.467,"(12,15]"
"1003",128,303,"38",98,9,10,10,"1899-12-31 09:30:00","1899-12-31 10:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,16,32.6842105263158,10,10,10.348,"(9,12]"
"1004",128,37,"38",213,9,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,3,32.6842105263158,10,10,5.243,"(3,6]"
"1006",128,78,"38",159,9,10,10,"1899-12-31 06:00:00","1899-12-31 06:40:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,40,7,32.6842105263158,10,10,5.852,"(3,6]"
"1007",128,78,"38",159,9,10,10,"1899-12-31 06:00:00","1899-12-31 06:40:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,40,7,32.6842105263158,10,10,5.852,"(3,6]"
"1008",128,78,"38",159,9,10,10,"1899-12-31 08:00:00","1899-12-31 09:20:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,80,7,32.6842105263158,10,10,5.852,"(3,6]"
"1010",128,80,"38",189,9,10,10,"1899-12-31 07:30:00","1899-12-31 08:30:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,60,5,32.6842105263158,10,10,11.361,"(9,12]"
"1011",129,105,"36",165,9,10,10,"1899-12-31 04:50:00","1899-12-31 05:35:00",6,"Publico + NA + NA","Publico",0,1,0,0,1,45,7,32.6842105263158,10,10,9.762,"(9,12]"
"1012",129,120,"36",40,9,10,10,"1899-12-31 06:53:00","1899-12-31 07:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,7,8,32.6842105263158,10,10,2.582,"[0,3]"
"1013",129,124,"36",43,9,10,10,"1899-12-31 16:00:00","1899-12-31 16:20:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,20,9,32.6842105263158,10,10,1.486,"[0,3]"
"1014",129,124,"36",43,9,10,10,"1899-12-31 16:00:00","1899-12-31 16:20:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,20,9,32.6842105263158,10,10,1.486,"[0,3]"
"1022",129,192,"36",144,9,10,10,"1899-12-31 09:00:00","1899-12-31 09:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,11,32.6842105263158,10,10,6.703,"(6,9]"
"1023",129,193,"36",143,9,10,10,"1899-12-31 07:00:00","1899-12-31 07:40:00",5,"Publico + Privado + NA","Publico",0,1,1,0,1,40,11,32.6842105263158,10,10,6.827,"(6,9]"
"1027",129,254,"36",66,9,10,10,"1899-12-31 07:00:00","1899-12-31 07:50:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,50,14,32.6842105263158,10,10,7.074,"(6,9]"
"1029",129,270,"36",83,9,10,10,"1899-12-31 07:10:00","1899-12-31 07:50:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,15,32.6842105263158,10,10,7.519,"(6,9]"
"1033",129,78,"36",159,9,10,10,"1899-12-31 05:00:00","1899-12-31 05:40:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,7,32.6842105263158,10,10,5.662,"(3,6]"
"1045",130,138,"44",47,9,10,10,"1899-12-31 06:00:00","1899-12-31 06:10:00",2,"Publico + NA + NA","Publico",0,1,0,0,1,10,9,32.6842105263158,10,10,0.67,"[0,3]"
"1048",130,157,"44",51,9,10,10,"1899-12-31 05:00:00","1899-12-31 05:40:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,32.6842105263158,10,10,4.086,"(3,6]"
"1050",130,158,"44",11,9,10,10,"1899-12-31 05:30:00","1899-12-31 06:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,75,10,32.6842105263158,10,10,4.967,"(3,6]"
"1052",130,167,"44",52,9,10,10,"1899-12-31 05:00:00","1899-12-31 05:45:00",5,"Publico + NA + NA","Publico",0,1,0,0,1,45,10,32.6842105263158,10,10,5.355,"(3,6]"
"1055",130,171,"44",17,9,10,10,"1899-12-31 06:30:00","1899-12-31 07:10:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,32.6842105263158,10,10,4.412,"(3,6]"
"1057",130,180,"44",140,9,10,10,"1899-12-31 07:00:00","1899-12-31 07:40:00",2,"Publico + A pie + Publico","Publico",1,1,0,1,2,40,11,32.6842105263158,10,10,5.499,"(3,6]"
"1058",130,202,"44",133,9,10,10,"1899-12-31 07:00:00","1899-12-31 08:00:00",2,"A pie + Publico + A pie","Publico",1,1,0,1,2,60,12,32.6842105263158,10,10,7.401,"(6,9]"
"1059",130,218,"44",129,9,10,10,"1899-12-31 05:00:00","1899-12-31 05:30:00",3,"Publico + Publico + A pie","Publico",1,1,0,1,2,30,13,32.6842105263158,10,10,8.748,"(6,9]"
"1061",130,234,"44",59,9,10,10,"1899-12-31 07:00:00","1899-12-31 07:43:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,43,14,32.6842105263158,10,10,7.54,"(6,9]"
"1062",130,234,"44",59,9,10,10,"1899-12-31 05:40:00","1899-12-31 06:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,14,32.6842105263158,10,10,7.54,"(6,9]"
"1067",130,255,"44",67,9,10,10,"1899-12-31 07:00:00","1899-12-31 07:50:00",1,"Publico + A pie + Publico","Publico",1,1,0,0,1,50,14,32.6842105263158,10,10,5.555,"(3,6]"
"1068",130,271,"44",81,9,10,10,"1899-12-31 05:30:00","1899-12-31 06:05:00",5,"Publico + NA + NA","Publico",0,1,0,0,1,35,15,32.6842105263158,10,10,8.44,"(6,9]"
"1070",130,68,"44",207,9,10,10,"1899-12-31 14:00:00","1899-12-31 14:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,30,4,32.6842105263158,10,10,7.556,"(6,9]"
"1071",130,78,"44",159,9,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,7,32.6842105263158,10,10,6.049,"(6,9]"
"1074",131,138,"27",47,8,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,9,25.2631578947368,10,10,4.782,"(3,6]"
"1076",131,157,"27",51,8,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,10,25.2631578947368,10,10,4.68,"(3,6]"
"1077",131,157,"27",51,8,10,10,"1899-12-31 08:30:00","1899-12-31 09:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,10,25.2631578947368,10,10,4.68,"(3,6]"
"1078",131,168,"27",13,8,10,10,"1899-12-31 04:40:00","1899-12-31 05:00:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,10,25.2631578947368,10,10,3.918,"(3,6]"
"1079",131,168,"27",13,8,10,10,"1899-12-31 05:30:00","1899-12-31 05:50:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,10,25.2631578947368,10,10,3.918,"(3,6]"
"1081",131,17,"27",229,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,1,25.2631578947368,10,10,4.609,"(3,6]"
"1082",131,184,"27",111,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,11,25.2631578947368,10,10,6.567,"(6,9]"
"1085",131,247,"27",65,8,10,10,"1899-12-31 05:00:00","1899-12-31 05:55:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,55,14,25.2631578947368,10,10,8.035,"(6,9]"
"1088",131,270,"27",83,8,10,10,"1899-12-31 08:00:00","1899-12-31 08:50:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,50,15,25.2631578947368,10,10,10.287,"(9,12]"
"1089",131,62,"27",205,8,10,10,"1899-12-31 07:00:00","1899-12-31 07:25:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,25,4,25.2631578947368,10,10,4.07,"(3,6]"
"1092",132,149,"28",10,8,10,10,"1899-12-31 05:20:00","1899-12-31 06:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,25.2631578947368,10,10,2.582,"[0,3]"
"1093",132,167,"28",52,8,10,10,"1899-12-31 07:00:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,25.2631578947368,10,10,5.674,"(3,6]"
"1095",132,234,"28",59,8,10,10,"1899-12-31 06:50:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,70,14,25.2631578947368,10,10,8.784,"(6,9]"
"1106",133,150,"29",9,8,10,10,"1899-12-31 05:30:00","1899-12-31 05:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,15,10,25.2631578947368,10,10,2.234,"[0,3]"
"1107",133,157,"29",51,8,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,25.2631578947368,10,10,3.878,"(3,6]"
"1111",133,168,"29",13,8,10,10,"1899-12-31 05:45:00","1899-12-31 06:10:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,25,10,25.2631578947368,10,10,3.193,"(3,6]"
"1112",133,169,"29",3,8,10,10,"1899-12-31 05:30:00","1899-12-31 05:50:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,20,10,25.2631578947368,10,10,3.365,"(3,6]"
"1113",133,189,"29",136,8,10,10,"1899-12-31 07:40:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,11,25.2631578947368,10,10,6.369,"(6,9]"
"1114",133,189,"29",136,8,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,11,25.2631578947368,10,10,6.369,"(6,9]"
"1116",133,202,"29",133,8,10,10,"1899-12-31 05:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,90,12,25.2631578947368,10,10,7.837,"(6,9]"
"1119",133,247,"29",65,8,10,10,"1899-12-31 06:00:00","1899-12-31 06:40:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,14,25.2631578947368,10,10,6.823,"(6,9]"
"1120",133,255,"29",67,8,10,10,"1899-12-31 13:00:00","1899-12-31 13:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,1,2,45,14,25.2631578947368,10,10,6.795,"(6,9]"
"1121",133,255,"29",67,8,10,10,"1899-12-31 06:30:00","1899-12-31 07:40:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,70,14,25.2631578947368,10,10,6.795,"(6,9]"
"1122",133,303,"29",98,8,10,10,"1899-12-31 06:20:00","1899-12-31 07:15:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,55,16,25.2631578947368,10,10,9.704,"(9,12]"
"1123",133,312,"29",100,8,10,10,"1899-12-31 13:00:00","1899-12-31 13:50:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,50,16,25.2631578947368,10,10,9.579,"(9,12]"
"1126",133,75,"29",181,8,10,10,"1899-12-31 06:40:00","1899-12-31 07:45:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,65,5,25.2631578947368,10,10,5.087,"(3,6]"
"1127",133,80,"29",189,8,10,10,"1899-12-31 05:15:00","1899-12-31 05:55:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,5,25.2631578947368,10,10,9.399,"(9,12]"
"1132",134,171,"33",17,8,10,10,"1899-12-31 08:00:00","1899-12-31 08:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,10,25.2631578947368,10,10,4.043,"(3,6]"
"1134",134,193,"33",143,8,10,10,"1899-12-31 06:50:00","1899-12-31 07:50:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,11,25.2631578947368,10,10,7.447,"(6,9]"
"1135",134,20,"33",218,8,10,10,"1899-12-31 05:30:00","1899-12-31 06:00:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,30,3,25.2631578947368,10,10,5.225,"(3,6]"
"1136",134,247,"33",65,8,10,10,"1899-12-31 07:30:00","1899-12-31 08:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,14,25.2631578947368,10,10,6.719,"(6,9]"
